Precursor Density Summation,Precursor Count,Lowest Density,Highest Density,Mean,Successor Density

0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.1111111111111111
0.0,0.0,1.0,0.0,0.0,0.2222222222222222
0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.0,0.0,1.0,0.0,0.0,0.4444444444444444
0.0,0.0,1.0,0.0,0.0,0.5555555555555556
0.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.0,0.0,1.0,0.0,0.0,0.7777777777777777
0.0,0.0,1.0,0.0,0.0,0.8888888888888888
0.0,0.0,1.0,0.0,0.0,1.0

0.9600000000000003,24.0,0.04,0.04,0.040000000000000015,0.0
0.0,0.0,1.0,0.0,0.0,0.1111111111111111
0.0,0.0,1.0,0.0,0.0,0.2222222222222222
0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.0,0.0,1.0,0.0,0.0,0.4444444444444444
0.0,0.0,1.0,0.0,0.0,0.5555555555555556
0.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.0,0.0,1.0,0.0,0.0,0.7777777777777777
0.0,0.0,1.0,0.0,0.0,0.8888888888888888
0.0,0.0,1.0,0.0,0.0,1.0

21.039999999999903,263.0,0.08,0.08,0.07999999999999963,0.0
0.0,0.0,1.0,0.0,0.0,0.1111111111111111
0.0,0.0,1.0,0.0,0.0,0.2222222222222222
0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.0,0.0,1.0,0.0,0.0,0.4444444444444444
0.0,0.0,1.0,0.0,0.0,0.5555555555555556
0.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.0,0.0,1.0,0.0,0.0,0.7777777777777777
0.0,0.0,1.0,0.0,0.0,0.8888888888888888
0.0,0.0,1.0,0.0,0.0,1.0

170.76000000000343,1423.0,0.12,0.12,0.12000000000000241,0.0
34.68000000000003,289.0,0.12,0.12,0.12000000000000009,0.1111111111111111
17.519999999999968,146.0,0.12,0.12,0.11999999999999977,0.2222222222222222
0.36,3.0,0.12,0.12,0.12,0.3333333333333333
1.08,9.0,0.12,0.12,0.12000000000000001,0.4444444444444444
0.0,0.0,1.0,0.0,0.0,0.5555555555555556
0.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.0,0.0,1.0,0.0,0.0,0.7777777777777777
0.0,0.0,1.0,0.0,0.0,0.8888888888888888
0.0,0.0,1.0,0.0,0.0,1.0

656.6400000000065,4104.0,0.16,0.16,0.16000000000000159,0.0
432.00000000002274,2700.0,0.16,0.16,0.1600000000000084,0.1111111111111111
269.2799999999973,1683.0,0.16,0.16,0.1599999999999984,0.2222222222222222
96.31999999999866,602.0,0.16,0.16,0.15999999999999778,0.3333333333333333
45.919999999999725,287.0,0.16,0.16,0.15999999999999903,0.4444444444444444
10.080000000000005,63.0,0.16,0.16,0.1600000000000001,0.5555555555555556
6.560000000000003,41.0,0.16,0.16,0.1600000000000001,0.6666666666666666
1.28,8.0,0.16,0.16,0.16,0.7777777777777777
0.0,0.0,1.0,0.0,0.0,0.8888888888888888
0.0,0.0,1.0,0.0,0.0,1.0

1350.80000000017,6754.0,0.2,0.2,0.20000000000002519,0.0
2048.0000000003283,10240.0,0.2,0.2,0.20000000000003207,0.1111111111111111
1795.6000000002712,8978.0,0.2,0.2,0.2000000000000302,0.2222222222222222
1048.2000000001012,5241.0,0.2,0.2,0.2000000000000193,0.3333333333333333
644.6000000000096,3223.0,0.2,0.2,0.20000000000000298,0.4444444444444444
275.39999999999293,1377.0,0.2,0.2,0.19999999999999488,0.5555555555555556
93.8000000000008,469.0,0.2,0.2,0.2000000000000017,0.6666666666666666
27.799999999999933,139.0,0.2,0.2,0.1999999999999995,0.7777777777777777
10.399999999999995,52.0,0.2,0.2,0.1999999999999999,0.8888888888888888
1.4,7.0,0.2,0.2,0.19999999999999998,1.0

1640.160000000056,6834.0,0.24,0.24,0.2400000000000082,0.0
4841.759999997531,20174.0,0.24,0.24,0.23999999999987762,0.1111111111111111
6492.47999999603,27052.0,0.24,0.24,0.23999999999985322,0.2222222222222222
5626.559999996817,23444.0,0.24,0.24,0.23999999999986424,0.3333333333333333
3995.5199999983,16648.0,0.24,0.24,0.2399999999998979,0.4444444444444444
2361.839999999786,9841.0,0.24,0.24,0.23999999999997826,0.5555555555555556
1035.600000000033,4315.0,0.24,0.24,0.24000000000000768,0.6666666666666666
371.760000000008,1549.0,0.24,0.24,0.24000000000000518,0.7777777777777777
95.03999999999951,396.0,0.24,0.24,0.23999999999999877,0.8888888888888888
14.400000000000011,60.0,0.24,0.24,0.24000000000000019,1.0

1408.6799999998887,5031.0,0.28,0.28,0.2799999999999779,0.0
6918.239999998723,24708.0,0.28,0.28,0.2799999999999483,0.1111111111111111
14442.12000001218,51579.0,0.28,0.28,0.28000000000023617,0.2222222222222222
17430.000000012373,62250.0,0.28,0.28,0.28000000000019876,0.3333333333333333
15398.600000014418,54995.0,0.28,0.28,0.28000000000026215,0.4444444444444444
10992.800000004114,39260.0,0.28,0.28,0.2800000000001048,0.5555555555555556
5897.359999999651,21062.0,0.28,0.28,0.27999999999998343,0.6666666666666666
2154.039999999902,7693.0,0.28,0.28,0.27999999999998726,0.7777777777777777
506.2399999999766,1808.0,0.28,0.28,0.27999999999998704,0.8888888888888888
63.56000000000018,227.0,0.28,0.28,0.2800000000000008,1.0

1285.7600000000184,4018.0,0.32,0.32,0.32000000000000456,0.0
8466.87999999694,26459.0,0.32,0.32,0.3199999999998843,0.1111111111111111
23545.919999983227,73581.0,0.32,0.32,0.319999999999772,0.2222222222222222
37233.91999997078,116356.0,0.32,0.32,0.3199999999997489,0.3333333333333333
40663.67999996766,127074.0,0.32,0.32,0.3199999999997455,0.4444444444444444
32797.11999997481,102491.0,0.32,0.32,0.31999999999975426,0.5555555555555556
18635.519999987693,58236.0,0.32,0.32,0.3199999999997887,0.6666666666666666
6880.959999998381,21503.0,0.32,0.32,0.31999999999992473,0.7777777777777777
1425.9199999999905,4456.0,0.32,0.32,0.3199999999999979,0.8888888888888888
161.91999999999797,506.0,0.32,0.32,0.319999999999996,1.0

1433.15999999992,3981.0,0.36,0.36,0.3599999999999799,0.0
11385.000000001912,31625.0,0.36,0.36,0.36000000000006044,0.1111111111111111
36506.520000042525,101407.0,0.36,0.36,0.3600000000004194,0.2222222222222222
66378.24000009082,184384.0,0.36,0.36,0.3600000000004926,0.3333333333333333
80285.04000011331,223014.0,0.36,0.36,0.3600000000005081,0.4444444444444444
67064.40000009193,186290.0,0.36,0.36,0.3600000000004935,0.5555555555555556
37044.000000043394,102900.0,0.36,0.36,0.3600000000004217,0.6666666666666666
12994.200000004514,36095.0,0.36,0.36,0.36000000000012505,0.7777777777777777
2578.319999999937,7162.0,0.36,0.36,0.3599999999999912,0.8888888888888888
259.20000000000476,720.0,0.36,0.36,0.3600000000000066,1.0

2684.8000000003362,6712.0,0.4,0.4,0.4000000000000501,0.0
19937.600000002407,49844.0,0.4,0.4,0.40000000000004826,0.1111111111111111
61338.80000015302,153347.0,0.4,0.4,0.4000000000009979,0.2222222222222222
108696.79999954022,271742.0,0.4,0.4,0.39999999999830804,0.3333333333333333
124407.5999993116,311019.0,0.4,0.4,0.3999999999977866,0.4444444444444444
94785.99999974265,236965.0,0.4,0.4,0.39999999999891395,0.5555555555555556
46595.60000009939,116489.0,0.4,0.4,0.4000000000008532,0.6666666666666666
14871.199999990857,37178.0,0.4,0.4,0.39999999999975405,0.7777777777777777
2854.0000000003747,7135.0,0.4,0.4,0.40000000000005254,0.8888888888888888
297.6000000000002,744.0,0.4,0.4,0.40000000000000024,1.0

7366.919999997467,16743.0,0.44,0.44,0.43999999999984873,0.0
40753.239999999685,92621.0,0.44,0.44,0.4399999999999966,0.1111111111111111
102551.2400003267,233071.0,0.44,0.44,0.4400000000014017,0.2222222222222222
152276.9600005898,346084.0,0.44,0.44,0.44000000000170425,0.3333333333333333
144049.40000054627,327385.0,0.44,0.44,0.4400000000016686,0.4444444444444444
90052.60000026056,204665.0,0.44,0.44,0.4400000000012731,0.5555555555555556
37125.87999998049,84377.0,0.44,0.44,0.4399999999997688,0.6666666666666666
10069.83999999889,22886.0,0.44,0.44,0.43999999999995154,0.7777777777777777
1816.7600000001594,4129.0,0.44,0.44,0.4400000000000386,0.8888888888888888
179.9599999999993,409.0,0.44,0.44,0.4399999999999983,1.0

19848.47999998582,41351.0,0.48,0.48,0.47999999999965703,0.0
73927.68000012139,154016.0,0.48,0.48,0.48000000000078813,0.1111111111111111
139467.35999981957,290557.0,0.48,0.48,0.47999999999937903,0.2222222222222222
157837.92000022056,328829.0,0.48,0.48,0.4800000000006707,0.3333333333333333
113793.59999978298,237070.0,0.48,0.48,0.47999999999908455,0.4444444444444444
54557.2800001194,113661.0,0.48,0.48,0.4800000000010505,0.5555555555555556
17738.399999987738,36955.0,0.48,0.48,0.4799999999996682,0.6666666666666666
3909.120000000136,8144.0,0.48,0.48,0.4800000000000167,0.7777777777777777
607.2000000000108,1265.0,0.48,0.48,0.4800000000000086,0.8888888888888888
61.439999999999834,128.0,0.48,0.48,0.4799999999999987,1.0

53338.99999989729,102575.0,0.52,0.52,0.5199999999989987,0.0
136485.44000022663,262472.0,0.52,0.52,0.5200000000008634,0.1111111111111111
180966.7599993304,348013.0,0.52,0.52,0.5199999999980759,0.2222222222222222
148332.59999998793,285255.0,0.52,0.52,0.5199999999999577,0.3333333333333333
77212.7199999137,148486.0,0.52,0.52,0.5199999999994187,0.4444444444444444
26485.160000018663,50933.0,0.52,0.52,0.5200000000003664,0.5555555555555556
6274.320000001697,12066.0,0.52,0.52,0.5200000000001407,0.6666666666666666
1015.5599999999756,1953.0,0.52,0.52,0.5199999999999875,0.7777777777777777
106.07999999999986,204.0,0.52,0.52,0.5199999999999992,0.8888888888888888
9.879999999999995,19.0,0.52,0.52,0.5199999999999998,1.0

134995.83999960843,241064.0,0.56,0.56,0.5599999999983757,0.0
228586.9599992193,408191.0,0.56,0.56,0.5599999999980875,0.1111111111111111
212341.35999928685,379181.0,0.56,0.56,0.5599999999981192,0.2222222222222222
118334.71999967769,211312.0,0.56,0.56,0.5599999999984747,0.3333333333333333
41156.639999998566,73494.0,0.56,0.56,0.5599999999999805,0.4444444444444444
9044.000000001804,16150.0,0.56,0.56,0.5600000000001117,0.5555555555555556
1503.0399999999054,2684.0,0.56,0.56,0.5599999999999647,0.6666666666666666
155.68000000000046,278.0,0.56,0.56,0.5600000000000016,0.7777777777777777
8.960000000000004,16.0,0.56,0.56,0.5600000000000003,0.8888888888888888
0.0,0.0,1.0,0.0,0.0,1.0

236098.80000154246,393498.0,0.6,0.6,0.6000000000039198,0.0
255651.00000173214,426085.0,0.6,0.6,0.6000000000040653,0.1111111111111111
156067.80000076606,260113.0,0.6,0.6,0.6000000000029451,0.2222222222222222
54020.39999991573,90034.0,0.6,0.6,0.5999999999990641,0.3333333333333333
11306.400000003934,18844.0,0.6,0.6,0.6000000000002088,0.4444444444444444
1436.9999999999648,2395.0,0.6,0.6,0.5999999999999853,0.5555555555555556
116.9999999999996,195.0,0.6,0.6,0.599999999999998,0.6666666666666666
6.599999999999999,11.0,0.6,0.6,0.5999999999999999,0.7777777777777777
0.0,0.0,1.0,0.0,0.0,0.8888888888888888
0.0,0.0,1.0,0.0,0.0,1.0

291047.680003382,454762.0,0.64,0.64,0.6400000000074368,0.0
187806.72000112847,293448.0,0.64,0.64,0.6400000000038456,0.1111111111111111
68600.95999994689,107189.0,0.64,0.64,0.6399999999995045,0.2222222222222222
12903.679999997543,20162.0,0.64,0.64,0.6399999999998781,0.3333333333333333
1226.2400000000125,1916.0,0.64,0.64,0.6400000000000066,0.4444444444444444
64.64000000000004,101.0,0.64,0.64,0.6400000000000005,0.5555555555555556
0.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.0,0.0,1.0,0.0,0.0,0.7777777777777777
0.0,0.0,1.0,0.0,0.0,0.8888888888888888
0.0,0.0,1.0,0.0,0.0,1.0

257630.23999805268,378868.0,0.68,0.68,0.6799999999948602,0.0
87804.99999979712,129125.0,0.68,0.68,0.6799999999984288,0.1111111111111111
16814.36000000501,24727.0,0.68,0.68,0.6800000000002027,0.2222222222222222
1285.1999999999912,1890.0,0.68,0.68,0.6799999999999954,0.3333333333333333
47.59999999999999,70.0,0.68,0.68,0.6799999999999998,0.4444444444444444
0.0,0.0,1.0,0.0,0.0,0.5555555555555556
0.0,0.0,1.0,0.0,0.0,0.6666666666666666
