Precursor Density Summation,Precursor Count,Lowest Density,Highest Density,Mean,Successor Density

0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0625
0.0,0.0,1.0,0.0,0.0,0.125
0.0,0.0,1.0,0.0,0.0,0.1875
0.0,0.0,1.0,0.0,0.0,0.25
0.0,0.0,1.0,0.0,0.0,0.3125
0.0,0.0,1.0,0.0,0.0,0.375
0.0,0.0,1.0,0.0,0.0,0.4375
0.0,0.0,1.0,0.0,0.0,0.5
0.0,0.0,1.0,0.0,0.0,0.5625
0.0,0.0,1.0,0.0,0.0,0.625
0.0,0.0,1.0,0.0,0.0,0.6875
0.0,0.0,1.0,0.0,0.0,0.75
0.0,0.0,1.0,0.0,0.0,0.8125
0.0,0.0,1.0,0.0,0.0,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

0.9722222222222225,35.0,0.027777777777777776,0.027777777777777776,0.027777777777777787,0.0
0.0,0.0,1.0,0.0,0.0,0.0625
0.0,0.0,1.0,0.0,0.0,0.125
0.0,0.0,1.0,0.0,0.0,0.1875
0.0,0.0,1.0,0.0,0.0,0.25
0.0,0.0,1.0,0.0,0.0,0.3125
0.0,0.0,1.0,0.0,0.0,0.375
0.0,0.0,1.0,0.0,0.0,0.4375
0.0,0.0,1.0,0.0,0.0,0.5
0.0,0.0,1.0,0.0,0.0,0.5625
0.0,0.0,1.0,0.0,0.0,0.625
0.0,0.0,1.0,0.0,0.0,0.6875
0.0,0.0,1.0,0.0,0.0,0.75
0.0,0.0,1.0,0.0,0.0,0.8125
0.0,0.0,1.0,0.0,0.0,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

32.000000000000405,576.0,0.05555555555555555,0.05555555555555555,0.05555555555555626,0.0
0.0,0.0,1.0,0.0,0.0,0.0625
0.0,0.0,1.0,0.0,0.0,0.125
0.0,0.0,1.0,0.0,0.0,0.1875
0.0,0.0,1.0,0.0,0.0,0.25
0.0,0.0,1.0,0.0,0.0,0.3125
0.0,0.0,1.0,0.0,0.0,0.375
0.0,0.0,1.0,0.0,0.0,0.4375
0.0,0.0,1.0,0.0,0.0,0.5
0.0,0.0,1.0,0.0,0.0,0.5625
0.0,0.0,1.0,0.0,0.0,0.625
0.0,0.0,1.0,0.0,0.0,0.6875
0.0,0.0,1.0,0.0,0.0,0.75
0.0,0.0,1.0,0.0,0.0,0.8125
0.0,0.0,1.0,0.0,0.0,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

452.4999999999669,5430.0,0.08333333333333333,0.08333333333333333,0.08333333333332724,0.0
40.166666666666714,482.0,0.08333333333333333,0.08333333333333333,0.08333333333333343,0.0625
21.083333333333304,253.0,0.08333333333333333,0.08333333333333333,0.08333333333333322,0.125
1.333333333333333,16.0,0.08333333333333333,0.08333333333333333,0.08333333333333331,0.1875
2.9166666666666674,35.0,0.08333333333333333,0.08333333333333333,0.08333333333333336,0.25
0.0,0.0,1.0,0.0,0.0,0.3125
0.0,0.0,1.0,0.0,0.0,0.375
0.0,0.0,1.0,0.0,0.0,0.4375
0.0,0.0,1.0,0.0,0.0,0.5
0.0,0.0,1.0,0.0,0.0,0.5625
0.0,0.0,1.0,0.0,0.0,0.625
0.0,0.0,1.0,0.0,0.0,0.6875
0.0,0.0,1.0,0.0,0.0,0.75
0.0,0.0,1.0,0.0,0.0,0.8125
0.0,0.0,1.0,0.0,0.0,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

3459.222222224388,31133.0,0.1111111111111111,0.1111111111111111,0.11111111111118067,0.0
1006.9999999998355,9063.0,0.1111111111111111,0.1111111111111111,0.11111111111109297,0.0625
644.9999999999178,5805.0,0.1111111111111111,0.1111111111111111,0.11111111111109695,0.125
162.33333333333692,1461.0,0.1111111111111111,0.1111111111111111,0.11111111111111358,0.1875
105.00000000000198,945.0,0.1111111111111111,0.1111111111111111,0.1111111111111132,0.25
17.4444444444444,157.0,0.1111111111111111,0.1111111111111111,0.11111111111111083,0.3125
14.66666666666663,132.0,0.1111111111111111,0.1111111111111111,0.11111111111111084,0.375
2.0000000000000004,18.0,0.1111111111111111,0.1111111111111111,0.11111111111111113,0.4375
0.0,0.0,1.0,0.0,0.0,0.5
0.0,0.0,1.0,0.0,0.0,0.5625
0.0,0.0,1.0,0.0,0.0,0.625
0.0,0.0,1.0,0.0,0.0,0.6875
0.0,0.0,1.0,0.0,0.0,0.75
0.0,0.0,1.0,0.0,0.0,0.8125
0.0,0.0,1.0,0.0,0.0,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

15281.66666664773,110028.0,0.1388888888888889,0.1388888888888889,0.13888888888871678,0.0
10599.444444432322,76316.0,0.1388888888888889,0.1388888888888889,0.13888888888873005,0.0625
7932.3611111028695,57113.0,0.1388888888888889,0.1388888888888889,0.1388888888887446,0.125
3564.9999999981133,25668.0,0.1388888888888889,0.1388888888888889,0.13888888888881537,0.1875
2215.5555555556325,15952.0,0.1388888888888889,0.1388888888888889,0.13888888888889372,0.25
852.7777777778813,6140.0,0.1388888888888889,0.1388888888888889,0.13888888888890574,0.3125
427.77777777780403,3080.0,0.1388888888888889,0.1388888888888889,0.13888888888889742,0.375
110.41666666666497,795.0,0.1388888888888889,0.1388888888888889,0.13888888888888676,0.4375
25.972222222222282,187.0,0.1388888888888889,0.1388888888888889,0.1388888888888892,0.5
3.1944444444444438,23.0,0.1388888888888889,0.1388888888888889,0.13888888888888887,0.5625
0.0,0.0,1.0,0.0,0.0,0.625
0.0,0.0,1.0,0.0,0.0,0.6875
0.0,0.0,1.0,0.0,0.0,0.75
0.0,0.0,1.0,0.0,0.0,0.8125
0.0,0.0,1.0,0.0,0.0,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

39589.333333329436,237536.0,0.16666666666666666,0.16666666666666666,0.16666666666665025,0.0
57599.16666640069,345595.0,0.16666666666666666,0.16666666666666666,0.16666666666589705,0.0625
55822.16666642655,334933.0,0.16666666666666666,0.16666666666666666,0.16666666666594976,0.125
36584.66666670649,219508.0,0.16666666666666666,0.16666666666666666,0.1666666666668481,0.1875
24788.666666703975,148732.0,0.16666666666666666,0.16666666666666666,0.1666666666669175,0.25
14050.833333317978,84305.0,0.16666666666666666,0.16666666666666666,0.16666666666648453,0.3125
7420.166666671223,44521.0,0.16666666666666666,0.16666666666666666,0.166666666666769,0.375
2926.66666666624,17560.0,0.16666666666666666,0.16666666666666666,0.16666666666664237,0.4375
1030.333333333243,6182.0,0.16666666666666666,0.16666666666666666,0.16666666666665206,0.5
219.3333333333296,1316.0,0.16666666666666666,0.16666666666666666,0.16666666666666383,0.5625
19.333333333333332,116.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.625
1.6666666666666667,10.0,0.16666666666666666,0.16666666666666666,0.16666666666666669,0.6875
0.3333333333333333,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.75
0.0,0.0,1.0,0.0,0.0,0.8125
0.0,0.0,1.0,0.0,0.0,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

60960.08333354905,313509.0,0.19444444444444445,0.19444444444444445,0.19444444444513254,0.0
178054.91666315886,915711.0,0.19444444444444445,0.19444444444444445,0.19444444444061376,0.0625
239704.69443888607,1232767.0,0.19444444444444445,0.19444444444444445,0.19444444443993558,0.125
216707.5555507621,1114496.0,0.19444444444444445,0.19444444444444445,0.19444444444014344,0.1875
170389.52777452493,876289.0,0.19444444444444445,0.19444444444444445,0.1944444444407324,0.25
121703.74999836652,625905.0,0.19444444444444445,0.19444444444444445,0.19444444444183465,0.3125
76383.99999987392,392832.0,0.19444444444444445,0.19444444444444445,0.1944444444441235,0.375
39963.58333346176,205527.0,0.19444444444444445,0.19444444444444445,0.19444444444506928,0.4375
17757.055555591654,91322.0,0.19444444444444445,0.19444444444444445,0.19444444444483974,0.5
5743.888888886494,29540.0,0.19444444444444445,0.19444444444444445,0.19444444444436337,0.5625
1269.5277777777076,6529.0,0.19444444444444445,0.19444444444444445,0.19444444444443368,0.625
163.33333333333474,840.0,0.19444444444444445,0.19444444444444445,0.1944444444444461,0.6875
11.666666666666675,60.0,0.19444444444444445,0.19444444444444445,0.1944444444444446,0.75
0.0,0.0,1.0,0.0,0.0,0.8125
0.0,0.0,1.0,0.0,0.0,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

63487.333332937655,285693.0,0.2222222222222222,0.2222222222222222,0.22222222222083723,0.0
331944.44444928376,1493750.0,0.2222222222222222,0.2222222222222222,0.22222222222546192,0.0625
658930.6667095722,2965188.0,0.2222222222222222,0.2222222222222222,0.22222222223669197,0.125
809947.3333938195,3644763.0,0.2222222222222222,0.2222222222222222,0.2222222222388176,0.1875
775981.1111676431,3491915.0,0.2222222222222222,0.2222222222222222,0.22222222223841162,0.25
653328.0000422533,2939976.0,0.2222222222222222,0.2222222222222222,0.2222222222365942,0.3125
490049.11113435624,2205221.0,0.2222222222222222,0.2222222222222222,0.22222222223276317,0.375
316849.77778085985,1425824.0,0.2222222222222222,0.2222222222222222,0.22222222222438384,0.4375
174477.777775767,785150.0,0.2222222222222222,0.2222222222222222,0.2222222222196612,0.5
75325.11111054318,338963.0,0.2222222222222222,0.2222222222222222,0.22222222222054672,0.5625
23878.88888892407,107455.0,0.2222222222222222,0.2222222222222222,0.22222222222254961,0.625
4715.55555555588,21220.0,0.2222222222222222,0.2222222222222222,0.22222222222223753,0.6875
439.11111111112155,1976.0,0.2222222222222222,0.2222222222222222,0.2222222222222275,0.75
7.555555555555558,34.0,0.2222222222222222,0.2222222222222222,0.2222222222222223,0.8125
0.2222222222222222,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

67181.25,268725.0,0.25,0.25,0.25,0.0
441636.25,1766545.0,0.25,0.25,0.25,0.0625
1245272.0,4981088.0,0.25,0.25,0.25,0.125
2050593.25,8202373.0,0.25,0.25,0.25,0.1875
2444838.25,9779353.0,0.25,0.25,0.25,0.25
2417685.5,9670742.0,0.25,0.25,0.25,0.3125
2106280.5,8425122.0,0.25,0.25,0.25,0.375
1599584.0,6398336.0,0.25,0.25,0.25,0.4375
1043183.5,4172734.0,0.25,0.25,0.25,0.5
558027.25,2232109.0,0.25,0.25,0.25,0.5625
229026.0,916104.0,0.25,0.25,0.25,0.625
66946.5,267786.0,0.25,0.25,0.25,0.6875
12294.25,49177.0,0.25,0.25,0.25,0.75
1122.5,4490.0,0.25,0.25,0.25,0.8125
62.5,250.0,0.25,0.25,0.25,0.875
0.0,0.0,1.0,0.0,0.0,0.9375
0.0,0.0,1.0,0.0,0.0,1.0

75375.2777782327,271351.0,0.2777777777777778,0.2777777777777778,0.2777777777794543,0.0
544605.8333096562,1960581.0,0.2777777777777778,0.2777777777777778,0.27777777776570123,0.0625
1899205.2776279438,6837139.0,0.2777777777777778,0.2777777777777778,0.27777777775586304,0.125
3929115.8345299833,14144817.0,0.2777777777777778,0.2777777777777778,0.2777777778623777,0.1875
5720354.446975671,20593276.0,0.2777777777777778,0.2777777777777778,0.27777777790069297,0.25
6638440.836548587,23898387.0,0.2777777777777778,0.2777777777777778,0.27777777791231634,0.3125
6576979.725391684,23677127.0,0.2777777777777778,0.2777777777777778,0.27777777791163955,0.375
5644650.558030378,20320742.0,0.2777777777777778,0.2777777777777778,0.27777777789956576,0.4375
4171023.8902657744,15015686.0,0.2777777777777778,0.2777777777777778,0.2777777778694743,0.5
2579480.833524427,9286131.0,0.2777777777777778,0.2777777777777778,0.27777777779835616,0.5625
1282932.7776853386,4618558.0,0.2777777777777778,0.2777777777777778,0.2777777777577631,0.625
485165.833315192,1746597.0,0.2777777777777778,0.2777777777777778,0.2777777777673911,0.6875
132704.72222334455,477737.0,0.2777777777777778,0.2777777777777778,0.277777777780127,0.75
24099.999999971533,86760.0,0.2777777777777778,0.2777777777777778,0.27777777777744966,0.8125
2823.3333333337437,10164.0,0.2777777777777778,0.2777777777777778,0.27777777777781815,0.875
122.77777777777659,442.0,0.2777777777777778,0.2777777777777778,0.27777777777777507,0.9375
