Precursor Density Summation,Precursor Count,Lowest Density,Highest Density,Mean,Successor Density
1897494.858,13282464,0.142857143,0.142857143,0.142857143,0.12
1375443.714,9628106,0.142857143,0.142857143,0.142857143,0.16
842406.5714,5896846,0.142857143,0.142857143,0.142857143,0.2
508928,3562496,0.142857143,0.142857143,0.142857143,0.24
244621.1429,1712348,0.142857143,0.142857143,0.142857143,0.28
105336,737352,0.142857143,0.142857143,0.142857143,0.32
33512,234584,0.142857143,0.142857143,0.142857143,0.36
8599.428571,60196,0.142857143,0.142857143,0.142857143,0.4
1750,12250,0.142857143,0.142857143,0.142857143,0.44
337.1428571,2360,0.142857143,0.142857143,0.142857143,0.48
53.42857143,374,0.142857143,0.142857143,0.142857143,0.52
3.428571429,24,0.142857143,0.142857143,0.142857143,0.56
0.857142857,6,0.142857143,0.142857143,0.142857143,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
4591578.775,28123420,0.163265306,0.163265306,0.163265306,0
10361143.52,63462004,0.163265306,0.163265306,0.163265306,0.04
14138430.06,86597884,0.163265306,0.163265306,0.163265306,0.08
13330383.69,81648600,0.163265306,0.163265306,0.163265306,0.12
11080946.79,67870799,0.163265306,0.163265306,0.163265306,0.16
8199699.6,50223160,0.163265306,0.163265306,0.163265306,0.2
5613766.532,34384320,0.163265306,0.163265306,0.163265306,0.24
3353799.836,20542024,0.163265306,0.163265306,0.163265306,0.28
1784910.694,10932578,0.163265306,0.163265306,0.163265306,0.32
781035.102,4783840,0.163265306,0.163265306,0.163265306,0.36
284484.2449,1742466,0.163265306,0.163265306,0.163265306,0.4
84158.04082,515468,0.163265306,0.163265306,0.163265306,0.44
20186.61224,123643,0.163265306,0.163265306,0.163265306,0.48
3922.938776,24028,0.163265306,0.163265306,0.163265306,0.52
556.7346939,3410,0.163265306,0.163265306,0.163265306,0.56
68.57142857,420,0.163265306,0.163265306,0.163265306,0.6
0.326530612,2,0.163265306,0.163265306,0.163265306,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
0,0,1,0,0,0.76
0,0,1,0,0,0.8
0,0,1,0,0,0.84
0,0,1,0,0,0.88
0,0,1,0,0,0.92
0,0,1,0,0,0.96
0,0,1,0,0,1
,,,,,
0,0,1,0,0,0
0,0,1,0,0,0.04
0,0,1,0,0,0.08
0,0,1,0,0,0.12
0,0,1,0,0,0.16
0,0,1,0,0,0.2
0,0,1,0,0,0.24
0,0,1,0,0,0.28
0,0,1,0,0,0.32
0,0,1,0,0,0.36
0,0,1,0,0,0.4
0,0,1,0,0,0.44
0,0,1,0,0,0.48
0,0,1,0,0,0.52
0,0,1,0,0,0.56
0,0,1,0,0,0.6
0,0,1,0,0,0.64
0,0,1,0,0,0.68
0,0,1,0,0,0.72
